Tumor_Sample_Barcode	gene	has_driver	genic_region	passenger_density	total_mutations	adj_passenger_density
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	APC	True	exonic	0	33445	0.0
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	ARID1A	True	exonic	0	33445	0.0
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	FAT4	False	exonic	1	33445	5.595468978004011
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	FAT4	False	intronic	1	33445	0.5982513274511376
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	LRP1B	False	intronic	71	33445	3.617115743627596
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	PTPRT	False	UTR3	1	33445	11.814340568970428
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	PTPRT	False	exonic	1	33445	7.569042388338733
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	PTPRT	False	intronic	35	33445	3.041003084084834
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	SMAD4	True	exonic	0	33445	0.0
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	SMAD4	True	intronic	7	33445	10.508145271977156
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	TP53	True	exonic	0	33445	0.0
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	ZNF208	False	UTR3	1	33445	13.495695182357867
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	ZNF208	False	exonic	1	33445	8.155680159917294
0250e6f7-2538-4d1f-a8ff-ca34a7057dde	ZNF208	False	intronic	3	33445	4.163827162519385
09497b9b-6fca-48cb-af97-161a3e434a51	LRP1B	False	exonic	1	10762	19.03472336364059
09497b9b-6fca-48cb-af97-161a3e434a51	LRP1B	False	intronic	13	10762	2.082079491203764
09497b9b-6fca-48cb-af97-161a3e434a51	PTPRT	False	intronic	7	10762	1.912039029483086
09497b9b-6fca-48cb-af97-161a3e434a51	TP53	True	exonic	0	10762	0.0
09497b9b-6fca-48cb-af97-161a3e434a51	TP53	True	intronic	1	10762	18.21752100197472
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	FAT4	False	UTR3	1	43413	63.5037650269453
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	FAT4	False	exonic	1	43413	4.30985846255987
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	FAT4	False	intronic	3	43413	1.3823927305228534
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	LRP1B	False	intronic	88	43413	3.4531325165415585
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	PTPRT	False	intronic	43	43413	2.87768854156719
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	SMARCA4	False	intronic	1	43413	0.7718162144610569
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	TP53	True	exonic	0	43413	0.0
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	ZNF208	False	intronic	1	43413	1.0690498451255976
0ef92ff8-829f-425a-91d8-c594b6e22a2b	APC	False	intronic	1	17737	1.4766162841616932
0ef92ff8-829f-425a-91d8-c594b6e22a2b	CDKN2A	True	exonic	0	17737	0.0
0ef92ff8-829f-425a-91d8-c594b6e22a2b	FAT4	False	exonic	2	17737	22.08062650378294
0ef92ff8-829f-425a-91d8-c594b6e22a2b	FAT4	False	intronic	5	17737	5.9019914902437005
0ef92ff8-829f-425a-91d8-c594b6e22a2b	LRP1B	False	intronic	29	17737	2.915056379695185
0ef92ff8-829f-425a-91d8-c594b6e22a2b	PTPRT	False	intronic	22	17737	3.7715198757390644
0ef92ff8-829f-425a-91d8-c594b6e22a2b	TP53	True	exonic	0	17737	0.0
0ef92ff8-829f-425a-91d8-c594b6e22a2b	ZNF208	False	UTR3	1	17737	26.628099083559356
134c9a92-e91e-4347-a9c4-727279edebb1	APC	True	exonic	0	66630	0.0
134c9a92-e91e-4347-a9c4-727279edebb1	APC	True	intronic	1	66630	0.7848288165419336
134c9a92-e91e-4347-a9c4-727279edebb1	FAT4	False	intronic	5	66630	3.1369375011045895
134c9a92-e91e-4347-a9c4-727279edebb1	LRP1B	False	intronic	53	66630	2.8316013950957406
134c9a92-e91e-4347-a9c4-727279edebb1	PTPRT	False	UTR3	2	66630	24.779450562707943
134c9a92-e91e-4347-a9c4-727279edebb1	PTPRT	False	intronic	66	66630	6.013744083124054
134c9a92-e91e-4347-a9c4-727279edebb1	SMAD4	True	exonic	0	66630	0.0
134c9a92-e91e-4347-a9c4-727279edebb1	TP53	True	exonic	0	66630	0.0
134c9a92-e91e-4347-a9c4-727279edebb1	ZNF208	False	UTR3	1	66630	14.152965611086811
134c9a92-e91e-4347-a9c4-727279edebb1	ZNF208	False	exonic	1	66630	8.552879957545535
134c9a92-e91e-4347-a9c4-727279edebb1	ZNF208	False	intronic	3	66630	4.3666148238649045
15e7d981-8c27-4b2b-b4f8-626e22021895	APC	False	intronic	1	27831	1.6069659087345451
15e7d981-8c27-4b2b-b4f8-626e22021895	FAT4	False	-	1	27831	
15e7d981-8c27-4b2b-b4f8-626e22021895	LRP1B	False	intronic	41	27831	4.485096870895033
15e7d981-8c27-4b2b-b4f8-626e22021895	PTPRT	False	intronic	20	27831	3.73132197236407
15e7d981-8c27-4b2b-b4f8-626e22021895	PTPRT	False	splicing	1	27831	206067.6663406657
15e7d981-8c27-4b2b-b4f8-626e22021895	SMARCA4	False	intronic	1	27831	2.1516483558938484
15e7d981-8c27-4b2b-b4f8-626e22021895	TP53	True	exonic	0	27831	0.0
15e7d981-8c27-4b2b-b4f8-626e22021895	ZNF208	False	UTR3	1	27831	28.978718371630666
15e7d981-8c27-4b2b-b4f8-626e22021895	ZNF208	False	exonic	1	27831	17.51233673329359
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	APC	False	intronic	1	12894	1.9416667507441967
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	FAT4	False	exonic	1	12894	14.517386398165197
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	FAT4	False	intronic	3	12894	4.656470646856222
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	LRP1B	False	intronic	19	12894	2.511363639742818
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	PTPRT	False	intronic	15	12894	3.381364737117785
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	TP53	True	exonic	0	12894	0.0
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	ZNF208	False	intronic	1	12894	3.6010021710478326
1f967003-82d6-4932-a445-24fc25723594	APC	True	exonic	0	15890	0.0
1f967003-82d6-4932-a445-24fc25723594	ARID1A	True	exonic	0	15890	0.0
1f967003-82d6-4932-a445-24fc25723594	ARID1A	True	intronic	2	15890	5.701680108752434
1f967003-82d6-4932-a445-24fc25723594	FAT4	False	intronic	3	15890	4.166377253031852
1f967003-82d6-4932-a445-24fc25723594	LRP1B	False	intronic	36	15890	4.2575545764255756
1f967003-82d6-4932-a445-24fc25723594	PTPRT	False	intronic	13	15890	2.6220793746118845
1f967003-82d6-4932-a445-24fc25723594	TP53	True	exonic	0	15890	0.0
1f967003-82d6-4932-a445-24fc25723594	ZNF208	False	intronic	1	15890	3.2219968021705987
23fa90d5-b273-4e2c-9c88-68aa57b60e97	FAT4	False	intronic	1	7504	28.042977853263732
23fa90d5-b273-4e2c-9c88-68aa57b60e97	LRP1B	False	intronic	9	7504	21.49250441895557
23fa90d5-b273-4e2c-9c88-68aa57b60e97	PTPRT	False	intronic	6	7504	24.43658563615866
23fa90d5-b273-4e2c-9c88-68aa57b60e97	TP53	True	exonic	0	7504	0.0
25c99312-bf63-4654-a73a-03c3c1cd50b6	FAT4	False	intronic	1	6111	40.78105554587749
25c99312-bf63-4654-a73a-03c3c1cd50b6	LRP1B	False	intronic	17	6111	59.037474388090246
25c99312-bf63-4654-a73a-03c3c1cd50b6	PTPRT	False	intronic	6	6111	35.53651689183204
25c99312-bf63-4654-a73a-03c3c1cd50b6	TP53	False	intronic	1	6111	395.015533140293
27b56bf2-7a9d-4061-98d4-61fe2761578c	APC	False	intronic	1	46165	1.279705217578965
27b56bf2-7a9d-4061-98d4-61fe2761578c	FAT4	False	intronic	3	46165	3.068966278585803
27b56bf2-7a9d-4061-98d4-61fe2761578c	LRP1B	False	exonic	1	46165	10.353420748960314
27b56bf2-7a9d-4061-98d4-61fe2761578c	LRP1B	False	intronic	84	46165	7.317631474959317
27b56bf2-7a9d-4061-98d4-61fe2761578c	PTPRT	False	UTR3	2	46165	40.404214913460784
27b56bf2-7a9d-4061-98d4-61fe2761578c	PTPRT	False	exonic	1	46165	12.942796661489155
27b56bf2-7a9d-4061-98d4-61fe2761578c	PTPRT	False	intronic	63	46165	9.360015254352147
27b56bf2-7a9d-4061-98d4-61fe2761578c	PTPRT	False	ncRNA	1	46165	164101.718871021
27b56bf2-7a9d-4061-98d4-61fe2761578c	SMARCA4	False	intronic	1	46165	1.7134623780543479
27b56bf2-7a9d-4061-98d4-61fe2761578c	TP53	True	exonic	0	46165	0.0
27b56bf2-7a9d-4061-98d4-61fe2761578c	ZNF208	False	intronic	2	46165	4.74666547700512
28e81540-4744-4865-b627-c7c9d8a3c2b8	FAT4	False	intronic	1	13857	3.1750548796664857
28e81540-4744-4865-b627-c7c9d8a3c2b8	LRP1B	False	exonic	1	13857	32.13395920926307
28e81540-4744-4865-b627-c7c9d8a3c2b8	LRP1B	False	intronic	25	13857	6.759454223435081
28e81540-4744-4865-b627-c7c9d8a3c2b8	PTPRT	False	intronic	16	13857	7.377961154002398
28e81540-4744-4865-b627-c7c9d8a3c2b8	TP53	True	exonic	0	13857	0.0
28e81540-4744-4865-b627-c7c9d8a3c2b8	ZNF208	False	intronic	2	13857	14.732247294539503
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	APC	True	exonic	0	82296	0.0
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	ARID1A	False	intronic	1	82296	0.5532978950935618
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	FAT4	False	intronic	14	82296	3.7735624218568247
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	LRP1B	False	intronic	120	82296	2.7543881106975143
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	PTPRT	False	UTR3	1	82296	5.322912385815767
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	PTPRT	False	downstream	1	82296	43.23801730998148
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	PTPRT	False	exonic	1	82296	3.4102072174447104
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	PTPRT	False	intronic	89	82296	3.4840040782888924
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	SMAD4	True	exonic	0	82296	0.0
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	TP53	True	exonic	0	82296	0.0
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	ZNF208	False	UTR3	3	82296	18.24132357332927
293a2f0a-4846-4c7c-b8b1-bb741c8d3275	ZNF208	False	intronic	4	82296	2.5013315579070623
2b41746a-95c0-4875-afb5-c6d3d3ad30d9	FAT4	False	exonic	1	28773	7.913236385805863
2b41746a-95c0-4875-afb5-c6d3d3ad30d9	FAT4	False	intronic	3	28773	2.5381809054002087
2b41746a-95c0-4875-afb5-c6d3d3ad30d9	LRP1B	False	exonic	2	28773	17.12554160920585
2b41746a-95c0-4875-afb5-c6d3d3ad30d9	LRP1B	False	intronic	62	28773	4.466973680969014
2b41746a-95c0-4875-afb5-c6d3d3ad30d9	PTPRT	False	intronic	27	28773	3.31764740068375
2b41746a-95c0-4875-afb5-c6d3d3ad30d9	SMARCA4	False	exonic	1	28773	22.362813849556165
2b41746a-95c0-4875-afb5-c6d3d3ad30d9	TP53	True	exonic	0	28773	0.0
2e69c886-535b-4ff0-9236-abf6799acdbd	APC	True	exonic	0	22258	0.0
2e69c886-535b-4ff0-9236-abf6799acdbd	APC	True	intronic	1	22258	1.316206554764322
2e69c886-535b-4ff0-9236-abf6799acdbd	FAT4	False	exonic	1	22258	9.840967368879252
2e69c886-535b-4ff0-9236-abf6799acdbd	FAT4	False	intronic	3	22258	3.1565031358294426
2e69c886-535b-4ff0-9236-abf6799acdbd	LRP1B	False	exonic	1	22258	10.648733838715966
2e69c886-535b-4ff0-9236-abf6799acdbd	LRP1B	False	intronic	40	22258	3.5839781062320157
2e69c886-535b-4ff0-9236-abf6799acdbd	PTPRT	False	intronic	19	22258	2.903378902255453
2e69c886-535b-4ff0-9236-abf6799acdbd	SMARCA4	False	intronic	2	22258	3.5246717483951064
2e69c886-535b-4ff0-9236-abf6799acdbd	TP53	True	exonic	0	22258	0.0
2e69c886-535b-4ff0-9236-abf6799acdbd	ZNF208	False	intronic	3	22258	7.323083623032283
31f3ff14-7d74-447c-a5da-9ad8336c3f3f	CDKN2A	False	intronic	1	33737	6.186556580207072
31f3ff14-7d74-447c-a5da-9ad8336c3f3f	FAT4	False	intronic	2	33737	2.02634468211777
31f3ff14-7d74-447c-a5da-9ad8336c3f3f	LRP1B	False	exonic	3	33737	30.76221348617413
